Document #,Store#,PO#,PO Date,Address1,City,State,Zip,Vendor #,Ship Date,Qty Sold,Unit of Measurement,Unit Price,UPC,Description,Document Total
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100417,2,EA,6.75,726404010215,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,6.5,726404010550,Small Fruits--Berries etc.,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,9.5,726404010680,Small Fruits--Berries etc.,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,8.15,726404011038,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,8.15,726404011120,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100416,8,EA,8.15,726404011380,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100416,1,EA,8.15,726404011410,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100414,1,EA,8.15,726404011465,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,3,EA,8.15,726404011649,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,8.15,726404011670,1 Gallon Shrub,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,8.15,726404011953,1 Gallon Vine,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,6.5,726404012998,Small Fruits--Berries etc.,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,1,EA,6.5,726404013001,Small Fruits--Berries etc.,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100414,70,EA,1.1,726404290006,1204 Annual /12ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,11,EA,1.1,726404290013,1204 Vegetable /12ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,10,EA,1.1,726404290105,1204 Peppers /12ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,6,EA,1.1,726404290204,1204 Tomatoes /12ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100417,4,EA,7.5,726404300156,Mini Flat,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,4,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100417,2,EA,5.5,726404383029,306 Strawberry /3ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100416,2,EA,9.75,726404750005,10" Green Basket,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100415,5,EA,8,726404922044,Gallon Per--Lilies/Grasses,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100414,4,EA,3.25,726404926004,Quart Perennial /10ct tray,419.45
108001,00002,POTest_108001_00002,20100503,RR # 1 COUNTY TRUNK YZ,DODGEVILLE,WI,53533-0178,10301,20100416,1,EA,13.2,726404987128,1204 Annual /12ct tray,419.45
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100414,1,EA,6.75,726404010109,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,4,EA,6.75,726404010178,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100414,1,EA,6.75,726404010352,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,3,EA,8.15,726404010505,1 Gallon Vine,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,9,EA,6.5,726404010529,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,1,EA,8.15,726404010574,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,13,EA,9.5,726404010659,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100412,19,EA,9.5,726404010680,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,17,EA,9.5,726404010703,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,4,EA,9.5,726404010727,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100412,6,EA,6.5,726404010802,Small Fruits--Berries etc.,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,1,EA,7.25,726404010925,1 Gallon Evergreen,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,2,EA,7.25,726404010970,1 Gallon Evergreen,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,6,EA,8.15,726404011021,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,8.15,726404011311,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,1,EA,8.15,726404011335,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,4,EA,8.15,726404011380,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,2,EA,8.15,726404011410,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100412,8,EA,8.15,726404011649,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,4,EA,8.15,726404011762,1 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,2,EA,8.15,726404011953,1 Gallon Vine,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,1,EA,7.25,726404012974,1 Gallon Evergreen,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,1,EA,10.5,726404015036,1.5 Gallon Hydrangea (8"),2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,2,EA,10,726404030299,3 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,1,EA,17,726404030770,3 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,1,EA,17,726404030787,3 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,38,726404030862,Ornamental Trees,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,25.75,726404050730,5 Gallon Fruit Tree,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,2,EA,22,726404050907,5 Gallon Evergreen,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,20.5,726404051027,5 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100414,3,EA,38,726404051294,Ornamental Trees,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,25.75,726404051331,5 Gallon Fruit Tree,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100413,2,EA,27.5,726404051515,5 Gallon Shrub,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,1,EA,38,726404052086,Ornamental Trees,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,3,EA,36,726404090361,7 & 10 Gallon Evergreen,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100414,143,EA,1.1,726404290006,1204 Annual /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,94,EA,1.1,726404290013,1204 Vegetable /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,38,EA,1.1,726404290105,1204 Peppers /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,65,EA,1.1,726404290204,1204 Tomatoes /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100417,1,EA,7.5,726404300156,Mini Flat,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,44,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,39,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100416,11,EA,5.5,726404383029,306 Strawberry /3ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,4,EA,9.75,726404750005,10" Green Basket,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,6,EA,7,726404790001,10" Basket White,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,5,EA,7,726404873001,10" Bowl,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,30,EA,8,726404922044,Gallon Per--Lilies/Grasses,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,12,EA,3.25,726404926004,Quart Perennial /10ct tray,2534.85
107567,00003,POTest_107567_00003,20100503,2421 OLD HUMES RD. HWY 14,JANESVILLE,WI,53545-0392,10301,20100415,9,EA,13.2,726404987128,1204 Annual /12ct tray,2534.85
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100417,1,EA,6.75,726404010109,1 Gallon Shrub,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100416,2,EA,6.75,726404010178,1 Gallon Shrub,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100417,1,EA,6.5,726404010819,Small Fruits--Berries etc.,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100416,1,EA,8.15,726404011649,1 Gallon Shrub,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100416,1,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100417,1,EA,25.75,726404050815,5 Gallon Fruit Tree,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,87,EA,1.1,726404290006,1204 Annual /12ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,67,EA,1.1,726404290013,1204 Vegetable /12ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,13,EA,1.1,726404290105,1204 Peppers /12ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,39,EA,1.1,726404290204,1204 Tomatoes /12ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100417,1,EA,7.5,726404300156,Mini Flat,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100417,3,EA,1.6,726404350427,3 1/2" Specialties /12ct,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,24,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,6,EA,5.5,726404383029,306 Strawberry /3ct tray,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100415,1,EA,7,726404790001,10" Basket White,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100415,2,EA,7,726404873001,10" Bowl,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100415,5,EA,8,726404922044,Gallon Per--Lilies/Grasses,489.3
108003,00004,POTest_108003_00004,20100503,1400 W. MAIN ST.,WATERTOWN,WI,53098-3549,10301,20100414,17,EA,3.25,726404926004,Quart Perennial /10ct tray,489.3
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,5,EA,6.75,726404010062,1 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,3,EA,6.75,726404010079,1 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100416,6,EA,6.75,726404010222,1 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100416,2,EA,6.75,726404010413,1 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,6.5,726404010819,Small Fruits--Berries etc.,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100416,1,EA,8.15,726404011205,1 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,7.5,726404012400,1 Gallon Rose,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,2,EA,7.5,726404012622,1 Gallon Rose,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,17,726404030008,3 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,1,EA,10,726404030299,3 Gallon Shrub,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,25.75,726404050372,5 Gallon Fruit Tree,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,1,EA,46.5,726404090262,7 & 10 Gallon Trees,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,89,EA,1.1,726404290006,1204 Annual /12ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100415,57,EA,1.1,726404290013,1204 Vegetable /12ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,4,EA,1.1,726404290105,1204 Peppers /12ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,30,EA,1.1,726404290204,1204 Tomatoes /12ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,3,EA,7.5,726404300156,Mini Flat,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100417,2,EA,1.6,726404350427,3 1/2" Specialties /12ct,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100416,5,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,3,EA,5.5,726404383029,306 Strawberry /3ct tray,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100415,6,EA,9.75,726404750005,10" Green Basket,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,5,EA,7,726404790001,10" Basket White,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100414,5,EA,7,726404873001,10" Bowl,653.85
108004,00005,POTest_108004_00005,20100503,2310 KOSSOW ROAD,WAUKESHA,WI,53186-2967,10301,20100416,3,EA,8,726404922044,Gallon Per--Lilies/Grasses,653.85
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,3,EA,6.75,726404010079,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,5,EA,8.15,726404010574,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,9.5,726404010659,Small Fruits--Berries etc.,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,4,EA,9.5,726404010680,Small Fruits--Berries etc.,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,1,EA,6.5,726404010789,Small Fruits--Berries etc.,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,1,EA,6.5,726404010802,Small Fruits--Berries etc.,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,1,EA,6.5,726404010819,Small Fruits--Berries etc.,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,8.15,726404011397,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,8.15,726404011519,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,3,EA,8.15,726404011649,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,1,EA,8.15,726404011762,1 Gallon Shrub,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,10.5,726404015036,1.5 Gallon Hydrangea (8"),620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,25.75,726404050006,5 Gallon Fruit Tree,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,25.75,726404050068,5 Gallon Fruit Tree,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,25.75,726404050815,5 Gallon Fruit Tree,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,1,EA,25.75,726404051751,5 Gallon Fruit Tree,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,1,EA,46.5,726404070110,Ornamental Trees,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100414,21,EA,1.1,726404290006,1204 Annual /12ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,6,EA,1.1,726404290013,1204 Vegetable /12ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100414,11,EA,1.1,726404290105,1204 Peppers /12ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,17,EA,1.1,726404290204,1204 Tomatoes /12ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,8,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,3,EA,5.5,726404383029,306 Strawberry /3ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,4,EA,9.75,726404750005,10" Green Basket,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100414,4,EA,7,726404790001,10" Basket White,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,1,EA,7,726404873001,10" Bowl,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100416,5,EA,8,726404922044,Gallon Per--Lilies/Grasses,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100415,10,EA,3.25,726404926004,Quart Perennial /10ct tray,620.5
107628,00006,POTest_107628_00006,20100503,8401 DURAND AVENUE,STURTEVANT,WI,53177-0566,10301,20100417,3,EA,13.2,726404987128,1204 Annual /12ct tray,620.5
107972,00007,POTest_107972_00007,20100503,5841 STATE RD. 80 & 81,PLATTEVILLE,WI,53818-9581,10301,20100416,1,EA,6.75,726404010406,1 Gallon Shrub,469.45
107972,00007,POTest_107972_00007,20100503,5841 STATE RD. 80 & 81,PLATTEVILLE,WI,53818-9581,10301,20100416,1,EA,6.75,726404010420,1 Gallon Shrub,469.45
107972,00007,POTest_107972_00007,20100503,5841 STATE RD. 80 & 81,PLATTEVILLE,WI,53818-9581,10301,20100415,2,EA,8.15,726404011649,1 Gallon Shrub,469.45
107972,00007,POTest_107972_00007,20100503,5841 STATE RD. 80 & 81,PLATTEVILLE,WI,53818-9581,10301,20100417,1,EA,10.5,726404015036,1.5 Gallon Hydrangea (8"),469.45
107972,00007,POTest_107972_00007,20100503,5841 STATE RD. 80 & 81,PLATTEVILLE,WI,53818-9581,10301,20100417,1,EA,25.75,726404050037,5 Gallon Fruit Tree,469.45
